GeneID,Gene_ID,baseMean,Log2FoldChange,lfcSE,stat,pvalue,padj,proteinID,domain,annotation,GO
Csec_G10415,B7P43_G10415,1942.177969,1.416998685,0.371451063,3.814765459,0.000136312,0.003942039,"PNF27041.1,|PNF27042.1,|PNF27043.1,",|PROTEIN SPT2 HOMOLOG|Coil|YEAST SPT2-RELATED|spt2|SPT2 chromatin protein|PROTEIN SPT2 HOMOLOG|spt2|Coil|YEAST SPT2-RELATED|SPT2 chromatin protein|Coil|SPT2 chromatin protein|PROTEIN SPT2 HOMOLOG|YEAST SPT2-RELATED|spt2,Chromatin SPT2,-
Csec_G13084,B7P43_G13084,684.9371225,-1.973124578,0.639552844,-3.085162701,0.002034408,0.024637196,"PNF42858.1,|PNF42859.1,|PNF42860.1,","|PROTEIN TINCAR|PROTEIN TINCAR|,",-,-
Csec_G01393,B7P43_G01393,35.17290246,-5.715060112,1.406453809,-4.063453828,4.84E-05,0.001935612,"PNF18896.1,",|PTB_9|FI19613P1|AGAP002199-PA,PTB/PI domain,-
Csec_G10472,B7P43_G10472,3509.842473,-1.060970414,0.330790548,-3.207378263,0.001339507,0.018699344,"PNF29249.1,|PNF29250.1,",|PTB_9|Phosphotyrosine interaction domain (PID) profile.|PHOSPHOTYROSINE INTERACTION DOMAIN-CONTAINING FAMILY MEMBER|PTB DOMAIN-CONTAINING ENGULFMENT ADAPTER PROTEIN 1|Coil|Phosphotyrosine interaction domain (PTB/PID)|PH domain-like|PTB_CED-6|Phosphotyrosine interaction domain (PID) profile.|PTB DOMAIN-CONTAINING ENGULFMENT ADAPTER PROTEIN 1|Phosphotyrosine interaction domain (PTB/PID)|PHOSPHOTYROSINE INTERACTION DOMAIN-CONTAINING FAMILY MEMBER|PTB_9|Coil|PH domain-like|PTB_CED-6,"PTB/PI domain,|PH-like domain superfamily|PTB/PI domain,|PH-like domain superfamily",-
Csec_G09096,B7P43_G09096,753.0612186,-0.567716961,0.179954596,-3.154778901,0.001606198,0.021260897,"PNF17112.1,|PNF17113.1,|PNF17114.1,","|PTPc_3|Tyrosine specific protein phosphatases active site.|PTP type protein phosphatase domain profile.|ptp_7|(Phosphotyrosine protein) phosphatases II|Protein tyrosine phosphatase signature|PTPc-N22_18_12|Protein-tyrosine phosphatase|TYROSINE PHOSPHATSE N18, PUTATIVE-RELATED|Tyrosine specific protein phosphatases domain profile.|Protein tyrosine phosphatase superfamily|PTPc_3|Protein tyrosine phosphatase signature|Tyrosine specific protein phosphatases active site.|PTP type protein phosphatase domain profile.|(Phosphotyrosine protein) phosphatases II|ptp_7|Protein tyrosine phosphatase superfamily|TYROSINE PHOSPHATSE N18, PUTATIVE-RELATED|PTPc-N22_18_12|Tyrosine specific protein phosphatases domain profile.|Protein-tyrosine phosphatase|TYROSINE PHOSPHATSE N18, PUTATIVE-RELATED|Tyrosine specific protein phosphatases domain profile.|ptp_7|PTPc_3|(Phosphotyrosine protein) phosphatases II|Protein tyrosine phosphatase superfamily|PTP type protein phosphatase domain profile.|Tyrosine specific protein phosphatases active site.|Protein-tyrosine phosphatase|Protein tyrosine phosphatase signature","Tyrosine-specific protein phosphatase, PTPase domain,|Protein-tyrosine phosphatase, active site,|Protein-tyrosine phosphatase, catalytic,|Protein-tyrosine phosphatase-like,|Tyrosine-specific protein phosphatases domain|Tyrosine-specific protein phosphatase, PTPase domain,|Protein-tyrosine phosphatase, active site,|Protein-tyrosine phosphatase-like,|Protein-tyrosine phosphatase, catalytic,|Tyrosine-specific protein phosphatases domain|Tyrosine-specific protein phosphatases domain,|Protein-tyrosine phosphatase, catalytic,|Tyrosine-specific protein phosphatase, PTPase domain,|Protein-tyrosine phosphatase-like,|Protein-tyrosine phosphatase, active site","GO:0004725|GO:0006470,|GO:0016311|GO:0016791,|GO:0016311|GO:0016791,|GO:0004725|GO:0006470"
Csec_G09451,B7P43_G09451,1667.690252,0.546087222,0.166649235,3.276866054,0.001049662,0.016107674,"PNF35053.1,|PNF35054.1,|PNF35055.1,|PNF35056.1,",|RAN BINDING PROTEIN|NUCLEAR PORE COMPLEX PROTEIN NUP50|RanBP1 domain|ranbd_3|RanBD_NUP50|NUP50 (Nucleoporin 50 kDa)|PH domain-like|RAN BINDING PROTEIN|RanBP1 domain|NUCLEAR PORE COMPLEX PROTEIN NUP50|RanBD_NUP50|PH domain-like|NUP50 (Nucleoporin 50 kDa)|ranbd_3|RAN BINDING PROTEIN|PH domain-like|NUCLEAR PORE COMPLEX PROTEIN NUP50|ranbd_3|RanBD_NUP50|RanBP1 domain,"Ran binding protein RanBP1-like,|Ran binding domain,|Nuclear pore complex, NUP2/50/61,|PH-like domain superfamily|Ran binding protein RanBP1-like,|Ran binding domain,|PH-like domain superfamily,|Nuclear pore complex, NUP2/50/61|Ran binding protein RanBP1-like,|PH-like domain superfamily,|Ran binding domain","GO:0046907,|GO:0005643|GO:0046907,|GO:0005643|GO:0046907"
Csec_G08121,B7P43_G08121,159.6059138,1.664454682,0.47327845,3.51686134,0.000436682,0.009035584,"PNF20448.1,",|RE45222P|Cystine-knot cytokines|UNCHARACTERIZED,Cystine-knot cytokine,-
Csec_G11460,B7P43_G11460,254.1206733,-1.718112682,0.490500551,-3.502774216,0.00046044,0.009239783,"PNF37706.1,|PNF37707.1,","|RECQ-MEDIATED GENOME INSTABILITY PROTEIN 1|Recq-mediated genome instability protein 1, C-terminal OB-fold|Coil|DUF1767_2|RecQ mediated genome instability protein|SURVIVAL OF MOTOR NEURON-RELATED-SPLICING FACTOR 30-RELATED|Coil|","RecQ-mediated genome instability protein 1, N-terminal helical domain superfamily,|RecQ-mediated genome instability protein 1, C-terminal OB-fold domain,|RecQ mediated genome instability protein, N-terminal OB-fold superfamily,|RecQ mediated genome instability protein 1-like, N-terminal helical domain,|RecQ mediated genome instability protein 1, N-terminal",GO:0000166|-
Csec_G00834,B7P43_G00834,120.0709121,1.68001936,0.542269412,3.098126729,0.001947481,0.02403784,"PNF17040.1,|PNF17041.1,|PNF17042.1,|PNF17043.1,","|REJ domain|,","PKD/REJ-like domain,|GAIN domain superfamily|GAIN domain superfamily,|GAIN domain superfamily",-|-
Csec_G03552,B7P43_G03552,11.69992663,-3.737585079,0.916141536,-4.07970268,4.51E-05,0.00185134,"PNF35945.1,",|REST COREPRESSOR  COREST  PROTEIN-RELATED|SUPPRESSOR OF ACTIVATED EGL-4 PROTEIN 1|ELM2_2|ELM2 domain profile.|ELM2 domain,ELM2 domain,-
Csec_G06571,B7P43_G06571,6982.668251,0.737545087,0.217490475,3.391160405,0.000695974,0.012020663,"PNF32005.1,","|Ribosomal protein L23|50S ribosomal protein L23 [rplW].|uL23_arch: ribosomal protein uL23|Ribosomal proteins S24e, L23 and L15e|Ribosomal protein L23 signature.|60S RIBOSOMAL PROTEIN L23A|Ribosomal protein L23, N-terminal domain","Ribosomal protein L25/L23,|Ribosomal protein L23,|Ribosomal protein L23/L15e core domain superfamily,|Ribosomal protein L23/L25, conserved site,|Nucleotide-binding alpha-beta plait domain superfamily,|Ribosomal protein L23/L25, N-terminal","GO:0003735|GO:0005840|GO:0006412,"
Csec_G06754,B7P43_G06754,12399.18351,0.805003637,0.257612779,3.124859098,0.001778902,0.022666126,"PNF40566.1,",|Ribosomal protein S6e signature.|Ribosomal protein S6e|RPS6e|Ribosomal_S6e_2|40S RIBOSOMAL PROTEIN S6,"Ribosomal protein S6/S6e/A/B/2, conserved site,|Ribosomal protein S6e,|Ribosomal protein S6, eukaryotic",GO:0003735|GO:0005840|GO:0006412
Csec_G01640,B7P43_G01640,7527.911397,1.34736651,0.385875856,3.491709801,0.000479939,0.009494156,"PNF18801.1,|PNF18802.1,|PNF18803.1,|PNF18804.1,",|RIBOSOME BINDING PROTEIN-1|Coil|Coil|RIBOSOME BINDING PROTEIN-1|Coil,Ribosome-binding protein 1,GO:0030176|-
Csec_G11521,B7P43_G11521,381.4368053,1.305307067,0.427372837,3.054258374,0.002256177,0.026280787,"PNF40069.1,|PNF40070.1,|PNF40071.1,|PNF40072.1,|PNF40073.1,|PNF40074.1,|PNF40075.1,|PNF40076.1,|PNF40077.1,|PNF40078.1,|PNF40079.1,|PNF40080.1,|PNF40081.1,|PNF40082.1,|PNF40083.1,|PNF40084.1,","|RIC3 ACETYLCHOLINE RECEPTOR CHAPERONE, ISOFORM C|RESISTANCE TO INHIBITORS OF CHOLINESTERASE PROTEIN 3  RIC3|Coil|Coil|RESISTANCE TO INHIBITORS OF CHOLINESTERASE PROTEIN 3  RIC3|Coil|RIC3 ACETYLCHOLINE RECEPTOR CHAPERONE, ISOFORM C|Resistance to inhibitors of cholinesterase homologue 3|Resistance to inhibitors of cholinesterase homologue 3|Coil|RESISTANCE TO INHIBITORS OF CHOLINESTERASE PROTEIN 3  RIC3|RIC3 ACETYLCHOLINE RECEPTOR CHAPERONE, ISOFORM C|RIC3 ACETYLCHOLINE RECEPTOR CHAPERONE, ISOFORM C|RESISTANCE TO INHIBITORS OF CHOLINESTERASE PROTEIN 3  RIC3|Coil|Resistance to inhibitors of cholinesterase homologue 3|RESISTANCE TO INHIBITORS OF CHOLINESTERASE PROTEIN 3  RIC3|Coil|Resistance to inhibitors of cholinesterase homologue 3|RIC3 ACETYLCHOLINE RECEPTOR CHAPERONE, ISOFORM C|RESISTANCE TO INHIBITORS OF CHOLINESTERASE PROTEIN 3  RIC3|Resistance to inhibitors of cholinesterase homologue 3|Coil|RIC3 ACETYLCHOLINE RECEPTOR CHAPERONE, ISOFORM C|Resistance to inhibitors of cholinesterase homologue 3|RIC3 ACETYLCHOLINE RECEPTOR CHAPERONE, ISOFORM C|RESISTANCE TO INHIBITORS OF CHOLINESTERASE PROTEIN 3  RIC3|Coil|Coil|Resistance to inhibitors of cholinesterase homologue 3|RIC3 ACETYLCHOLINE RECEPTOR CHAPERONE, ISOFORM C|RESISTANCE TO INHIBITORS OF CHOLINESTERASE PROTEIN 3  RIC3|RIC3 ACETYLCHOLINE RECEPTOR CHAPERONE, ISOFORM C|Resistance to inhibitors of cholinesterase homologue 3|Coil|RESISTANCE TO INHIBITORS OF CHOLINESTERASE PROTEIN 3  RIC3|RESISTANCE TO INHIBITORS OF CHOLINESTERASE PROTEIN 3  RIC3|RIC3 ACETYLCHOLINE RECEPTOR CHAPERONE, ISOFORM C|Coil|Resistance to inhibitors of cholinesterase homologue 3|Coil|RIC3 ACETYLCHOLINE RECEPTOR CHAPERONE, ISOFORM C|RESISTANCE TO INHIBITORS OF CHOLINESTERASE PROTEIN 3  RIC3|Resistance to inhibitors of cholinesterase homologue 3|RESISTANCE TO INHIBITORS OF CHOLINESTERASE PROTEIN 3  RIC3|Resistance to inhibitors of cholinesterase homologue 3|RIC3 ACETYLCHOLINE RECEPTOR CHAPERONE, ISOFORM C|Coil","Resistance to inhibitors of cholinesterase protein 3|Resistance to inhibitors of cholinesterase protein 3,|Resistance to inhibitors of cholinesterase protein 3, N-terminal|Resistance to inhibitors of cholinesterase protein 3, N-terminal,|Resistance to inhibitors of cholinesterase protein 3|Resistance to inhibitors of cholinesterase protein 3,|Resistance to inhibitors of cholinesterase protein 3, N-terminal",-|-
Csec_G07987,B7P43_G07987,493.6978844,-1.322833205,0.321539356,-4.114063111,3.89E-05,0.001702095,"PNF15901.1,|PNF15902.1,","|Ring finger domain|Zinc finger RING-type profile.|ring_2|E3 UBIQUITIN-PROTEIN LIGASE PRAJA|RING-H2_RNF126_like|E3 UBIQUITIN-PROTEIN LIGASE RNF115|RING/U-box|Zinc/RING finger domain, C3HC4 (zinc finger)|Zinc/RING finger domain, C3HC4 (zinc finger)|Ring finger domain|E3 UBIQUITIN-PROTEIN LIGASE RNF115|RING/U-box|RING-H2_RNF126_like|ring_2|Zinc finger RING-type profile.|E3 UBIQUITIN-PROTEIN LIGASE PRAJA","Zinc finger, RING-type,|Zinc finger, RING/FYVE/PHD-type|Zinc finger, RING/FYVE/PHD-type,|Zinc finger, RING-type",-
Csec_G08311,B7P43_G08311,264.1214452,-1.341550601,0.403094271,-3.328131153,0.000874307,0.014075094,"PNF27915.1,|PNF27916.1,|PNF27917.1,|PNF27918.1,","|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|rrm1_1|HISTONE-LYSINE N-METHYLTRANSFERASE SETD1|RRM_Set1|SET DOMAIN-CONTAINING 1B, HISTONE LYSINE METHYLTRANSFERASE B|Eukaryotic RNA Recognition Motif (RRM) profile.|RNA-binding domain, RBD|HISTONE-LYSINE N-METHYLTRANSFERASE SETD1","-|RNA recognition motif domain,|Nucleotide-binding alpha-beta plait domain superfamily,|Histone-lysine N-methyltransferase Set1-like,|RNA-binding domain superfamily|Histone-lysine N-methyltransferase Set1-like","-|GO:0003723,|GO:0042800|GO:0051568,|GO:0003676|GO:0042800|GO:0051568"
Csec_G02622,B7P43_G02622,2515.129572,2.086197597,0.625516185,3.335161659,0.000852498,0.013851733,"PNF18144.1,|PNF18145.1,|PNF18146.1,",|ROUND SPERMATID BASIC PROTEIN 1|Coil|ROUND SPERMATID BASIC PROTEIN 1-LIKE PROTEIN,"-|RSBN1/Dpy-21,","-|GO:0005634,|-"
Csec_G01048,B7P43_G01048,4153.185889,1.234773044,0.374546412,3.296715723,0.000978225,0.015235483,"PNF14122.1,|PNF14123.1,|PNF14124.1,|PNF14125.1,","|RRM2_SREK1|SERINE/ARGININE-RICH SPLICING FACTOR|RRM_SRSF11_SREK1|Eukaryotic RNA Recognition Motif (RRM) profile.|Coil|SPLICING REGULATORY GLUTAMINE/LYSINE-RICH PROTEIN 1|RNA-binding domain, RBD|rrm1_1|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)","SREK1, RNA recognition motif 2,|RNA recognition motif domain,|Nucleotide-binding alpha-beta plait domain superfamily,|RNA-binding domain superfamily","GO:0003723,|GO:0003676"
Csec_G18314,B7P43_G18314,2617.380047,2.490562097,0.630352823,3.951060428,7.78E-05,0.002698844,"PNF32218.1,",|SENESCENCE-ASSOCIATED PROTEIN|PROTEIN TAR1,-,-
Csec_G15630,B7P43_G15630,5490.601709,1.984661234,0.480870344,4.127227343,3.67E-05,0.00165382,"PNF34964.1,|PNF34965.1,|PNF34966.1,|PNF34967.1,|PNF34968.1,|PNF34969.1,|PNF34970.1,|PNF34971.1,|PNF34972.1,|PNF34973.1,",|SERINE/ARGININE REPETITIVE MATRIX PROTEIN 1|PWI domain|pwi_2|Coil|PWI domain profile.|SERINE/ARGININE REGULATED NUCLEAR MATRIX PROTEIN|Coil|SERINE/ARGININE REGULATED NUCLEAR MATRIX PROTEIN|PWI domain|SERINE/ARGININE REPETITIVE MATRIX PROTEIN 1|pwi_2|PWI domain profile.|PWI domain|pwi_2|Coil|SERINE/ARGININE REGULATED NUCLEAR MATRIX PROTEIN|PWI domain profile.|SERINE/ARGININE REPETITIVE MATRIX PROTEIN 1|PWI domain|SERINE/ARGININE REPETITIVE MATRIX PROTEIN 1|PWI domain profile.|Coil|SERINE/ARGININE REGULATED NUCLEAR MATRIX PROTEIN|Coil|SERINE/ARGININE REPETITIVE MATRIX PROTEIN 1|PWI domain profile.|PWI domain|pwi_2|SERINE/ARGININE REGULATED NUCLEAR MATRIX PROTEIN|SERINE/ARGININE REGULATED NUCLEAR MATRIX PROTEIN|PWI domain profile.|Coil|PWI domain|pwi_2|SERINE/ARGININE REPETITIVE MATRIX PROTEIN 1,"PWI domain superfamily,|PWI domain|PWI domain,|PWI domain superfamily",GO:0006397
Csec_G08068,B7P43_G08068,183.0441312,-1.567161652,0.31511989,-4.973223538,6.58E-07,8.68E-05,"PNF37005.1,|PNF37006.1,|PNF37007.1,|PNF37008.1,",|SET domain|N-LYSINE METHYLTRANSFERASE KMT5A|SET domain|N-LYSINE METHYLTRANSFERASE KMT5A|SET_SETD8|SET domain profile.|Histone-lysine N-methyltransferase (EC 2.1.1.43) family profile.|set_7|N-LYSINE METHYLTRANSFERASE KMT5A|SET domain|SET domain profile.|SET_SETD8|Histone-lysine N-methyltransferase (EC 2.1.1.43) family profile.|set_7,"-|SET domain superfamily|SET domain superfamily,|SET domain,|Class V SAM-dependent methyltransferases|SET domain superfamily,|SET domain,|Class V SAM-dependent methyltransferases","-|GO:0005515,|GO:0018024|GO:0005515,|GO:0018024"
Csec_G09874,B7P43_G09874,62.38977017,1.776583492,0.618590568,2.871986067,0.00407901,0.039199814,"PNF21747.1,",|SGNH hydrolase|SGNH_hydrolase|Coil,SGNH hydrolase superfamily,-
Csec_G00860,B7P43_G00860,715.3135738,-1.905685669,0.48385377,-3.938557031,8.20E-05,0.002796914,"PNF16747.1,",|SI:DKEY-16J16.4|Prokaryotic membrane lipoprotein lipid attachment site profile.,-,-
Csec_G06478,B7P43_G06478,1337.135631,0.989705763,0.285595249,3.465413959,0.000529416,0.010121139,"PNF27204.1,",|SIGNAL RECOGNITION PARTICLE 19 KD PROTEIN|SRP19|SRP19 protein|SIGNAL RECOGNITION PARTICLE 19 KDA PROTEIN,"Signal recognition particle, subunit SRP19-like superfamily,|Signal recognition particle, SRP19 subunit",GO:0006614|GO:0008312|GO:0048500
Csec_G14872,B7P43_G14872,96.15716478,5.175158704,1.471681065,3.516494726,0.000437285,0.009035584,"PNF43231.1,",|SOX-TCF_HMG-box|hmgende2|High mobility group box domain|HMG-box|HMG boxes A and B DNA-binding domains profile.|SOX100B|HMG (high mobility group) box,"High mobility group box domain,|High mobility group box domain superfamily",-
Csec_G01607,B7P43_G01607,1139.187475,-1.054569148,0.29992897,-3.51606298,0.000437997,0.009035584,"PNF22323.1,","|Spt5 transcription elongation factor, acidic N-terminal|NGN_Euk|CTD_2|Spt5 C-terminal nonapeptide repeat binding Spt4|KOW_Spt5_3|KOW_Spt5_4|Spt5|KOW_Spt5_2|KOW_Spt5_5|KOW motif|KOW_Spt5_1|TRANSCRIPTION ELONGATION FACTOR SPT5|Translation proteins SH3-like domain|kow_9|Early transcription elongation factor of RNA pol II, NGN section|nusgn_4|SUPPRESSOR OF TY 5","Spt5 transcription elongation factor, N-terminal,|NusG, N-terminal domain superfamily,|NGN domain, eukaryotic,|Ribosomal protein L2, domain 2,|Spt5 C-terminal domain,|Spt5, KOW domain repeat 3,|Spt5, KOW domain repeat 4,|Transcription elongation factor Spt5, eukaryote,|Spt5, KOW domain repeat 2,|Spt5, KOW domain repeat 5,|KOW,|Spt5, KOW domain repeat 1,|Translation protein SH3-like domain superfamily,|NGN domain,|NusG, N-terminal,|Transcription elongation factor SPT5","GO:0006355,|GO:0005515,|GO:0006357|GO:0032784,|GO:0140673"
Csec_G17078,B7P43_G17078,1121.46131,0.488262609,0.174984222,2.790323626,0.005265538,0.04669542,"PNF26413.1,|PNF26414.1,|PNF26415.1,|PNF26416.1,","|Src homology 2 (SH2) domain profile.|SOCS_box_2|SH2 domain|socs_2|SOCS_SOCS7|SH2_SOCS7|SUPPRESSOR OF CYTOKINE SIGNALING AT 16D, ISOFORM B|SH2_5|SOCS box|SOCS box-like|SOCS box domain profile.|PHOSPHATIDYLINOSITOL 3-KINASE REGULATORY SUBUNIT|PHOSPHATIDYLINOSITOL 3-KINASE REGULATORY SUBUNIT|SUPPRESSOR OF CYTOKINE SIGNALING AT 16D, ISOFORM B|Cytochrome P450|CYTOCHROME P450 FAMILY 4|Cytochrome P450 cysteine heme-iron ligand signature.|CYTOCHROME P450 4V2|P450 superfamily signature|E-class P450 group I signature","SH2 domain,|SOCS box domain,|SH2 domain superfamily,|SOCS7, SOCS box domain,|SOCS7, SH2 domain,|SOCS box-like domain superfamily|Cytochrome P450 superfamily,|Cytochrome P450, conserved site,|Cytochrome P450,|Cytochrome P450, E-class, group I","GO:0035556-GO:0004497|GO:0005506|GO:0016705|GO:0020037,|GO:0005506|GO:0016705"
Csec_G08491,B7P43_G08491,328.5138315,-2.373847511,0.840443252,-2.824518498,0.004735171,0.043456113,"PNF18552.1,",|SRF-like|MADS domain signature|MADS_SRF_like|madsneu2|SRF-type transcription factor (DNA-binding and dimerisation domain)|MADS-box domain signature.|MADS-box domain profile.|SERUM RESPONSE FACTOR|SERUM RESPONSE FACTOR HOMOLOG,"Transcription factor, MADS-box superfamily,|Transcription factor, MADS-box,|MADS SRF-like","GO:0003677|GO:0046983,|GO:0000981|GO:0000987|GO:0045944"
Csec_G09696,B7P43_G09696,209.896407,-1.530567352,0.364666601,-4.197168996,2.70E-05,0.001332421,"PNF24423.1,","|T-box domain profile.|T-box|tbox5|p53-like transcription factors|T-BOX PROTEIN-RELATED|T-Box domain signature|OPTOMOTOR-BLIND PROTEIN,","T-box transcription factor, DNA-binding domain,|p53-like transcription factor, DNA-binding,|T-box transcription factor,|T-box superfamily","GO:0003700|GO:0045893,|GO:0003700|GO:0006355,|GO:0003700|GO:0005634|GO:0006355"
Csec_G07737,B7P43_G07737,15.76784703,-3.992423474,1.360642361,-2.934219593,0.003343875,0.034134305,"PNF33324.1,",|T-BOX PROTEIN-RELATED|T-box domain profile.|T-box|T-BOX TRANSCRIPTION FACTOR TBX20|p53-like transcription factors,"T-box superfamily,|T-box transcription factor,|T-box transcription factor, DNA-binding domain,|p53-like transcription factor, DNA-binding","GO:0003700|GO:0005634|GO:0006355,|GO:0003700|GO:0006355,|GO:0003700|GO:0045893"
Csec_G09177,B7P43_G09177,245.821472,-2.041700651,0.398944962,-5.117750178,3.09E-07,4.87E-05,"PNF27840.1,",|TELOMERASE RNA COMPONENT INTERACTING RNASE,Telomerase RNA component interacting RNase,GO:0008408|GO:0008409|GO:0090503
Csec_G11500,B7P43_G11500,486.7020715,-1.364114377,0.356296895,-3.828589006,0.00012888,0.003815214,"PNF42949.1,",|Tetratricopeptide repeat domain|PROTEIN SMG7|Telomerase activating protein Est1|Coil|Est1 DNA/RNA binding domain|SMG-7  SUPPRESSOR WITH MORPHOLOGICAL EFFECT ON GENITALIA PROTEIN 7|TPR-like,"Tetratricopeptide-like helical domain superfamily,|Telomerase activating protein Est1-like, N-terminal,|DNA/RNA-binding domain, Est1-type,|Est1/Ebs1-like","GO:0005515,"
Csec_G09080,B7P43_G09080,168.1236943,-1.261698246,0.381321771,-3.30874957,0.000937136,0.01477779,"PNF17168.1,",|TIMP-like|NTR domain profile.,"Tissue inhibitor of metalloproteinases-like, OB-fold,|Netrin domain",GO:0005515
Csec_G02491,B7P43_G02491,598.4346168,1.146351759,0.387413747,2.958985752,0.003086534,0.032545662,"PNF23650.1,","|TNFR/NGFR family cysteine-rich region domain profile.|TNFR_3|TNFR/NGFR family cysteine-rich region signature.|Tumor Necrosis Factor Receptor, subunit A, domain 2|TNFR/NGFR cysteine-rich region|Coil",TNFR/NGFR cysteine-rich region,GO:0005515
Csec_G06205,B7P43_G06205,6062.728096,1.765446543,0.382868285,4.611106777,4.01E-06,0.000309595,"PNF37894.1,|PNF37895.1,|PNF37896.1,","|TPR-like|Tetratricopeptide repeat|TPR repeat profile.|tpr_5|Coil|Tetratricopeptide repeat domain|TETRATRICOPEPTIDE REPEAT PROTEIN 14|TPR repeat region circular profile.|NA|TETRATRICOPEPTIDE REPEAT PROTEIN 14|Nucleic acid-binding proteins,","Tetratricopeptide-like helical domain superfamily,|Tetratricopeptide repeat 1,|Tetratricopeptide repeat,|Tetratricopeptide repeat protein 14|NA,|Tetratricopeptide repeat protein 14,|Nucleic acid-binding, OB-fold","GO:0005515,|-"
Csec_G16184,B7P43_G16184,2925.177444,1.373148314,0.465188101,2.951813064,0.003159141,0.032939166,"PNF20227.1,|PNF20228.1,|PNF20229.1,","|Transcription initiation factor IIF, alpha subunit (TFIIF-alpha)|Winged helix"" DNA-binding domain|TFIIF-ALPHA|GENERAL TRANSCRIPTION FACTOR IIF SUBUNIT 1|Rap30/74 interaction domains|Transcription initiation factor IIF, alpha subunit (TFIIF-alpha)|TFIIF-ALPHA|TFIIFa|Winged helix"" DNA-binding domain|GENERAL TRANSCRIPTION FACTOR IIF SUBUNIT 1|Rap30/74 interaction domains|Transcription initiation factor IIF, alpha subunit (TFIIF-alpha)|TFIIF-ALPHA|TFIIFa|GENERAL TRANSCRIPTION FACTOR IIF SUBUNIT 1|Rap30/74 interaction domains|Winged helix"" DNA-binding domain","Transcription initiation factor IIF, alpha subunit,|Winged helix DNA-binding domain superfamily,|Transcription Factor IIF, Rap30/Rap74, interaction,|Winged helix-like DNA-binding domain superfamily|Transcription initiation factor IIF, alpha subunit,|Winged helix-like DNA-binding domain superfamily,|Winged helix DNA-binding domain superfamily,|Transcription Factor IIF, Rap30/Rap74, interaction|Transcription initiation factor IIF, alpha subunit,|Winged helix-like DNA-binding domain superfamily,|Transcription Factor IIF, Rap30/Rap74, interaction,|Winged helix DNA-binding domain superfamily","GO:0003677|GO:0005634|GO:0006367|GO:0032968,|GO:0006367"
